route_id,route_week,split,row_count,delivery_stop_count
3181,6,training,11,10
3182,6,training,16,15
3183,6,training,12,11
3184,6,training,11,10
3185,6,training,17,16
3187,6,training,14,13
3188,6,training,14,13
3189,6,training,17,16
3191,6,training,19,18
3192,6,training,15,14
3193,6,training,22,21
3196,6,training,15,14
3200,6,training,12,11
3201,6,training,23,22
3203,6,training,16,15
3204,6,training,12,11
3206,6,training,20,19
3208,6,training,16,15
3209,6,training,14,13
3210,6,training,17,16
3213,6,training,13,12
3217,6,training,13,12
3218,6,training,21,20
3222,6,training,13,12
3227,6,training,12,11
3229,6,training,18,17
3230,6,training,11,10
3234,6,training,12,11
3238,6,training,18,17
3241,6,training,16,15
3249,6,training,11,10
3254,6,training,14,13
3261,6,training,11,10
3267,6,training,11,10
3268,6,training,13,12
3269,6,training,15,14
3271,6,training,14,13
3272,6,training,15,14
3273,6,training,12,11
3274,6,training,14,13
3275,6,training,15,14
3276,6,training,16,15
3277,6,training,13,12
3278,6,training,13,12
3280,6,training,13,12
3282,6,training,12,11
3283,6,training,18,17
3285,6,training,20,19
3286,6,training,16,15
3288,6,training,16,15
3291,6,training,16,15
3292,6,training,17,16
3294,6,training,12,11
3295,6,training,12,11
3296,6,training,15,14
3297,6,training,13,12
3298,6,training,16,15
3299,6,training,18,17
3302,6,training,20,19
3308,6,training,12,11
3311,6,training,11,10
3312,6,training,12,11
3314,6,training,12,11
3315,6,training,16,15
3316,6,training,16,15
3317,6,training,14,13
3321,6,training,13,12
3322,6,training,21,20
3323,6,training,14,13
3324,6,training,15,14
3329,6,training,15,13
3332,6,training,15,14
3333,6,training,12,11
3334,6,training,15,14
3338,6,training,13,12
3344,6,training,15,14
3348,6,training,18,14
3377,6,training,11,10
3378,6,training,11,10
3383,6,training,11,10
3386,6,training,11,10
3387,6,training,19,18
3388,6,training,18,17
3391,6,training,16,15
3392,6,training,12,11
3393,6,training,16,15
3394,6,training,13,12
3395,6,training,14,13
3396,6,training,11,10
3399,6,training,14,13
3403,6,training,21,20
3405,6,training,12,11
3408,6,training,17,16
3411,6,training,18,17
3412,6,training,15,14
3414,6,training,12,11
3415,6,training,12,11
3421,6,training,13,12
3425,6,training,11,10
3426,6,training,16,15
3428,6,training,13,12
3430,6,training,12,11
3432,6,training,14,13
3433,6,training,19,18
3435,6,training,16,15
3436,6,training,14,13
3438,6,training,14,13
3441,6,training,12,11
3445,6,training,16,15
3447,6,training,12,11
3450,6,training,11,10
3452,6,training,15,14
3456,6,training,12,11
3457,6,training,14,13
3460,6,training,13,12
3469,6,training,12,11
3474,6,training,19,18
3476,6,training,14,12
3482,6,training,15,14
3492,6,training,11,10
3493,6,training,15,14
3499,6,training,16,15
3500,6,training,13,12
3501,6,training,13,12
3503,6,training,12,11
3504,6,training,22,21
3505,6,training,17,16
3507,6,training,13,12
3508,6,training,12,11
3509,6,training,12,11
3510,6,training,15,14
3511,6,training,19,18
3513,6,training,17,16
3520,6,training,17,16
3521,6,training,19,18
3523,6,training,14,13
3525,6,training,15,14
3529,6,training,14,13
3531,6,training,16,15
3532,6,training,18,17
3534,6,training,11,10
3538,6,training,16,15
3539,6,training,13,12
3541,6,training,13,12
3545,6,training,13,12
3547,6,training,24,23
3550,6,training,22,21
3552,6,training,12,11
3553,6,training,17,16
3559,6,training,14,13
3562,6,training,14,13
3565,6,training,12,11
3568,6,training,15,14
3570,6,training,17,16
3574,6,training,12,11
3575,6,training,19,18
3581,6,training,14,13
3590,6,training,14,12
3591,6,training,11,10
3594,6,training,13,12
3603,6,training,11,10
3604,6,training,14,13
3605,6,training,18,17
3616,6,training,12,11
3617,6,training,11,10
3623,6,training,13,12
3624,6,training,11,10
3625,6,training,20,19
3626,6,training,12,11
3627,6,training,18,17
3628,6,training,14,13
3629,6,training,17,16
3630,6,training,12,11
3631,6,training,11,10
3632,6,training,19,18
3633,6,training,13,12
3634,6,training,11,10
3636,6,training,14,13
3637,6,training,13,12
3640,6,training,12,11
3642,6,training,15,14
3643,6,training,11,10
3644,6,training,19,18
3646,6,training,12,11
3649,6,training,17,16
3653,6,training,13,12
3654,6,training,11,10
3655,6,training,18,17
3658,6,training,15,14
3659,6,training,15,14
3663,6,training,16,15
3664,6,training,20,19
3668,6,training,12,11
3673,6,training,15,14
3674,6,training,11,10
3675,6,training,15,13
3681,6,training,18,17
3682,6,training,15,14
3686,6,training,18,17
3688,6,training,12,11
3690,6,training,12,11
3692,6,training,12,10
3693,6,training,12,11
3695,6,training,11,10
3698,6,training,12,11
3699,6,training,11,10
3718,6,training,13,12
3720,6,training,13,12
3723,6,training,12,11
3729,6,training,13,12
3730,6,training,14,13
3733,6,training,14,13
3734,7,training,14,13
3735,7,training,11,10
3737,7,training,14,13
3738,7,training,20,19
3739,7,training,20,19
3741,7,training,15,14
3742,7,training,17,16
3743,7,training,14,13
3744,7,training,20,19
3745,7,training,17,16
3746,7,training,16,15
3747,7,training,19,18
3749,7,training,12,11
3750,7,training,18,17
3751,7,training,26,25
3752,7,training,16,15
3753,7,training,15,14
3754,7,training,14,13
3755,7,training,13,12
3757,7,training,18,17
3759,7,training,19,18
3762,7,training,18,17
3763,7,training,11,10
3766,7,training,16,15
3767,7,training,16,15
3768,7,training,19,18
3770,7,training,15,14
3771,7,training,13,12
3774,7,training,11,10
3777,7,training,18,17
3778,7,training,13,12
3779,7,training,13,12
3780,7,training,24,23
3781,7,training,18,17
3783,7,training,21,20
3785,7,training,14,13
3787,7,training,18,17
3788,7,training,14,13
3789,7,training,16,15
3791,7,training,14,13
3793,7,training,15,14
3795,7,training,18,17
3796,7,training,14,12
3797,7,training,11,10
3799,7,training,11,10
3800,7,training,21,20
3803,7,training,15,14
3806,7,training,20,19
3812,7,training,14,13
3815,7,training,12,11
3825,7,training,11,10
3829,7,training,16,15
3835,7,training,18,17
3840,7,training,14,12
3845,7,training,15,14
3852,7,training,12,11
3854,7,training,12,11
3856,7,training,18,17
3857,7,training,15,14
3858,7,training,13,12
3860,7,training,15,14
3861,7,training,11,10
3862,7,training,19,18
3863,7,training,17,16
3864,7,training,18,17
3865,7,training,16,15
3866,7,training,12,11
3867,7,training,15,14
3868,7,training,20,19
3869,7,training,16,15
3870,7,training,17,16
3872,7,training,16,15
3875,7,training,16,15
3876,7,training,13,12
3877,7,training,11,10
3878,7,training,20,19
3880,7,training,14,13
3884,7,training,15,14
3886,7,training,16,15
3890,7,training,18,17
3892,7,training,17,16
3894,7,training,16,15
3902,7,training,12,11
3905,7,training,13,12
3906,7,training,13,12
3908,7,training,13,12
3909,7,training,11,10
3922,7,training,17,15
3923,7,training,13,12
3925,7,training,17,16
3927,7,training,11,10
3928,7,training,14,13
3929,7,training,12,10
3936,7,training,12,11
3942,7,training,11,10
3945,7,training,17,16
3961,7,training,13,12
3970,7,training,12,11
3971,7,training,11,10
3972,7,training,11,10
3973,7,training,19,18
3974,7,training,18,17
3975,7,training,17,16
3976,7,training,16,15
3978,7,training,11,10
3979,7,training,18,17
3980,7,training,15,14
3981,7,training,15,14
3983,7,training,14,13
3985,7,training,14,13
3989,7,training,12,11
3991,7,training,13,12
3992,7,training,24,23
3994,7,training,13,12
3995,7,training,11,10
3999,7,training,17,16
4000,7,training,12,11
4001,7,training,11,10
4004,7,training,16,15
4006,7,training,18,17
4007,7,training,12,11
4010,7,training,13,12
4014,7,training,14,13
4015,7,training,12,11
4016,7,training,15,13
4019,7,training,14,13
4020,7,training,14,13
4022,7,training,12,10
4023,7,training,14,13
4024,7,training,18,17
4026,7,training,18,17
4027,7,training,12,11
4029,7,training,12,11
4033,7,training,20,19
4045,7,training,18,17
4051,7,training,11,10
4055,7,training,11,10
4066,7,training,15,14
4069,7,training,12,11
4074,7,training,14,13
4077,7,training,14,13
4078,7,training,13,12
4079,7,training,17,16
4080,7,training,18,17
4081,7,training,12,11
4082,7,training,25,24
4083,7,training,14,13
4084,7,training,17,16
4087,7,training,11,10
4088,7,training,11,10
4090,7,training,14,13
4091,7,training,13,12
4092,7,training,19,18
4093,7,training,15,14
4094,7,training,11,10
4096,7,training,16,15
4098,7,training,17,16
4103,7,training,17,16
4105,7,training,14,13
4107,7,training,15,14
4109,7,training,20,19
4111,7,training,11,10
4112,7,training,17,16
4113,7,training,13,12
4115,7,training,14,13
4118,7,training,20,18
4122,7,training,20,19
4124,7,training,12,11
4131,7,training,12,11
4132,7,training,15,14
4135,7,training,18,17
4143,7,training,19,18
4146,7,training,16,15
4147,7,training,18,17
4150,7,training,12,11
4152,7,training,15,14
4168,7,training,13,12
4172,7,training,17,16
4186,7,training,12,11
4191,7,training,11,10
4192,7,training,11,10
4194,7,training,12,11
4195,7,training,14,13
4199,7,training,17,16
4200,7,training,12,11
4201,7,training,18,17
4202,7,training,16,15
4203,7,training,17,16
4204,7,training,18,17
4205,7,training,15,14
4206,7,training,17,16
4207,7,training,17,16
4208,7,training,14,13
4210,7,training,20,19
4211,7,training,14,13
4213,7,training,15,14
4214,7,training,11,10
4216,7,training,16,15
4217,7,training,12,11
4218,7,training,11,10
4219,7,training,16,15
4223,7,training,20,19
4224,7,training,11,10
4228,7,training,16,15
4230,7,training,14,13
4232,7,training,16,15
4235,7,training,17,16
4239,7,training,14,13
4241,7,training,11,10
4244,7,training,11,10
4246,7,training,13,12
4250,7,training,16,15
4254,7,training,11,10
4258,7,training,13,12
4260,7,training,12,11
4263,7,training,11,10
4273,7,training,11,10
4278,7,training,11,10
4298,7,training,11,10
4299,7,training,11,10
4300,7,training,16,15
4301,7,training,14,13
4304,8,training,11,10
4306,8,training,18,17
4307,8,training,14,13
4308,8,training,14,13
4309,8,training,19,18
4311,8,training,16,15
4312,8,training,12,11
4313,8,training,16,15
4315,8,training,17,16
4316,8,training,15,14
4317,8,training,18,17
4318,8,training,17,16
4319,8,training,15,14
4320,8,training,14,13
4321,8,training,14,13
4322,8,training,14,13
4323,8,training,12,11
4324,8,training,19,18
4325,8,training,12,11
4327,8,training,11,10
4328,8,training,24,23
4329,8,training,19,18
4331,8,training,21,20
4332,8,training,15,14
4335,8,training,17,16
4337,8,training,22,21
4338,8,training,15,14
4339,8,training,21,20
4341,8,training,15,14
4342,8,training,16,15
4349,8,training,17,16
4351,8,training,12,11
4352,8,training,22,21
4355,8,training,18,17
4357,8,training,17,16
4358,8,training,18,17
4359,8,training,20,19
4360,8,training,13,12
4362,8,training,13,12
4363,8,training,17,16
4365,8,training,14,13
4367,8,training,12,11
4368,8,training,15,14
4370,8,training,12,11
4372,8,training,17,16
4373,8,training,18,17
4375,8,training,12,11
4376,8,training,11,10
4378,8,training,11,10
4391,8,training,12,11
4402,8,training,15,14
4408,8,training,14,13
4411,8,training,11,10
4415,8,training,12,11
4416,8,training,18,17
4417,8,training,13,12
4418,8,training,16,15
4420,8,training,19,18
4421,8,training,16,15
4422,8,training,16,15
4423,8,training,14,13
4424,8,training,18,17
4425,8,training,12,11
4426,8,training,16,15
4427,8,training,12,11
4428,8,training,14,13
4429,8,training,18,17
4430,8,training,20,19
4432,8,training,15,14
4433,8,training,18,17
4435,8,training,21,20
4436,8,training,14,13
4438,8,training,16,15
4440,8,training,15,14
4441,8,training,11,10
4443,8,training,17,16
4445,8,training,15,14
4448,8,training,17,16
4449,8,training,19,18
4450,8,training,17,16
4451,8,training,14,13
4453,8,training,21,20
4455,8,training,16,15
4457,8,training,18,17
4458,8,training,24,23
4464,8,training,17,16
4471,8,training,13,12
4472,8,training,15,14
4474,8,training,26,25
4478,8,training,16,15
4491,8,training,12,11
4504,8,training,13,12
4507,8,training,18,17
4513,8,training,11,10
4517,8,training,11,10
4523,8,training,17,16
4525,8,training,15,14
4526,8,training,13,12
4527,8,training,19,18
4529,8,training,15,14
4530,8,training,20,19
4531,8,training,17,16
4533,8,training,11,10
4534,8,training,16,14
4536,8,training,13,12
4537,8,training,25,24
4539,8,training,11,10
4540,8,training,12,11
4543,8,training,14,13
4544,8,training,15,14
4545,8,training,14,12
4548,8,training,14,13
4551,8,training,17,16
4554,8,training,11,10
4555,8,training,12,11
4556,8,training,12,11
4557,8,training,11,10
4558,8,training,16,15
4562,8,training,14,13
4564,8,training,19,18
4570,8,training,13,12
4572,8,training,13,12
4575,8,training,14,13
4576,8,training,19,18
4577,8,training,16,14
4582,8,training,15,14
4584,8,training,12,11
4585,8,training,22,21
4590,8,training,13,12
4597,8,training,15,13
4601,8,training,14,13
4605,8,training,20,19
4631,8,training,14,13
4636,8,training,14,13
4639,8,training,15,14
4640,8,training,20,19
4641,8,training,18,17
4642,8,training,17,16
4643,8,training,15,14
4644,8,training,12,11
4645,8,training,17,16
4646,8,training,25,24
4647,8,training,13,12
4648,8,training,15,14
4649,8,training,11,10
4650,8,training,15,14
4651,8,training,18,17
4653,8,training,19,18
4654,8,training,15,14
4656,8,training,17,16
4661,8,training,14,13
4662,8,training,15,14
4663,8,training,15,14
4664,8,training,11,10
4665,8,training,12,11
4669,8,training,15,14
4670,8,training,12,11
4674,8,training,13,12
4677,8,training,16,15
4678,8,training,11,10
4679,8,training,17,16
4681,8,training,13,12
4682,8,training,22,21
4683,8,training,16,15
4686,8,training,12,11
4687,8,training,19,18
4692,8,training,15,14
4694,8,training,20,19
4696,8,training,22,21
4699,8,training,15,14
4700,8,training,19,17
4703,8,training,18,17
4705,8,training,21,20
4706,8,training,13,12
4710,8,training,14,13
4716,8,training,15,13
4718,8,training,12,11
4719,8,training,12,11
4723,8,training,13,12
4729,8,training,14,13
4745,8,training,11,10
4746,8,training,11,10
4749,8,training,15,14
4754,8,training,15,14
4757,8,training,11,10
4758,8,training,16,15
4759,8,training,14,13
4760,8,training,14,13
4761,8,training,15,14
4762,8,training,12,11
4763,8,training,19,18
4764,8,training,15,14
4765,8,training,11,10
4766,8,training,17,16
4767,8,training,15,14
4768,8,training,19,18
4769,8,training,13,12
4770,8,training,12,11
4771,8,training,12,11
4774,8,training,15,14
4776,8,training,17,16
4779,8,training,12,11
4782,8,training,19,18
4783,8,training,19,18
4787,8,training,15,13
4788,8,training,27,26
4789,8,training,11,10
4791,8,training,12,11
4795,8,training,19,18
4796,8,training,18,17
4797,8,training,18,17
4798,8,training,12,11
4799,8,training,12,11
4800,8,training,13,12
4801,8,training,16,15
4802,8,training,11,10
4804,8,training,14,13
4805,8,training,16,15
4808,8,training,15,13
4809,8,training,11,10
4817,8,training,11,10
4819,8,training,17,16
4823,8,training,14,12
4827,8,training,13,12
4828,8,training,20,18
4829,8,training,15,14
4830,8,training,21,20
4832,8,training,15,14
4836,8,training,11,10
4850,8,training,11,10
4852,8,training,11,10
4859,8,training,13,12
4862,8,training,12,11
4863,8,training,12,11
4866,8,training,11,10
4867,8,training,15,14
4868,8,training,14,13
4871,9,training,13,12
4872,9,training,15,14
4874,9,training,20,19
4875,9,training,18,17
4876,9,training,16,15
4877,9,training,18,17
4878,9,training,18,17
4880,9,training,18,17
4881,9,training,20,19
4884,9,training,22,21
4885,9,training,18,17
4886,9,training,19,18
4888,9,training,24,23
4890,9,training,15,14
4891,9,training,17,16
4894,9,training,11,10
4896,9,training,14,13
4898,9,training,21,20
4899,9,training,17,15
4900,9,training,22,21
4901,9,training,12,11
4903,9,training,18,17
4905,9,training,20,19
4910,9,training,16,15
4913,9,training,17,16
4915,9,training,14,13
4916,9,training,18,17
4921,9,training,15,14
4922,9,training,12,11
4925,9,training,15,14
4928,9,training,15,14
4929,9,training,24,23
4937,9,training,11,10
4940,9,training,14,13
4960,9,training,16,15
4961,9,training,15,14
4965,9,training,14,13
4970,9,training,23,22
4971,9,training,19,18
4972,9,training,16,15
4973,9,training,20,19
4975,9,training,16,15
4976,9,training,18,17
4978,9,training,14,13
4979,9,training,19,18
4983,9,training,17,16
4985,9,training,19,18
4987,9,training,14,13
4988,9,training,15,14
4989,9,training,20,19
4990,9,training,13,12
4991,9,training,16,15
4993,9,training,11,10
4994,9,training,19,18
4995,9,training,16,15
4997,9,training,16,15
4999,9,training,20,19
5000,9,training,13,12
5005,9,training,17,16
5006,9,training,16,15
5007,9,training,16,15
5010,9,training,15,14
5013,9,training,23,22
5015,9,training,13,12
5016,9,training,14,13
5018,9,training,12,11
5020,9,training,18,17
5021,9,training,11,10
5023,9,training,18,17
5027,9,training,11,10
5029,9,training,18,17
5036,9,training,14,13
5045,9,training,11,10
5049,9,training,15,13
5052,9,training,19,18
5053,9,training,11,10
5054,9,training,15,14
5073,9,training,12,11
5074,9,training,11,10
5078,9,training,15,14
5086,9,training,14,13
5088,9,training,15,14
5089,9,training,15,14
5090,9,training,12,11
5092,9,training,13,12
5093,9,training,11,10
5098,9,training,20,19
5099,9,training,12,11
