route_id,route_week,row_count,delivery_stop_count,driver_id_count,country_count,week_id_count,duplicate_stop_id_rows,complete_planned_index,complete_actual_index,observed_delivery_arrival,manifest_anchor_minutes,route_duration_minutes,actual_arrival_span_minutes,negative_delivery_targets,planned_first_is_depot,actual_first_is_depot,eligible,failure_reasons,split
243,0,14,13,1,1,1,0,True,True,True,0.0,662.071,397.70000000000005,0,True,True,True,,training
244,0,8,7,1,1,1,0,True,True,True,0.0,458.672,370.54400000000004,0,True,True,False,delivery_stops_lt_10,excluded
245,0,13,12,1,1,1,0,True,True,True,0.0,775.079,446.28999999999996,0,True,True,True,,training
246,0,18,15,1,1,1,2,True,True,True,0.0,882.609,671.1080000000001,0,True,True,False,duplicate_route_stop_id,excluded
247,0,12,11,1,1,1,0,True,True,True,0.0,460.394,187.901,0,True,True,True,,training
248,0,13,12,1,1,1,0,True,True,True,0.0,619.821,405.78600000000006,0,True,True,True,,training
249,0,23,21,1,1,1,2,True,True,True,0.0,795.423,580.121,0,True,True,False,duplicate_route_stop_id,excluded
250,0,14,12,1,1,1,2,True,True,True,0.0,664.913,449.35,0,True,True,False,duplicate_route_stop_id,excluded
251,0,21,20,1,1,1,0,True,True,True,0.0,557.076,281.043,0,True,True,True,,training
252,0,17,16,1,1,1,0,True,True,True,0.0,660.372,381.83699999999993,0,True,True,True,,training
253,0,12,11,1,1,1,0,True,True,True,0.0,569.248,346.93300000000005,0,True,True,True,,training
254,0,25,22,1,1,1,2,True,True,True,0.0,816.864,525.0150000000001,0,True,True,False,duplicate_route_stop_id,excluded
255,0,4,2,1,1,1,0,True,True,True,5.48,320.96299999999997,326.443,0,False,False,False,delivery_stops_lt_10,excluded
256,0,16,15,1,1,1,0,True,True,True,0.0,670.874,433.707,0,True,True,True,,training
257,0,6,5,1,1,1,0,True,True,True,0.0,548.847,247.12399999999997,0,True,True,False,delivery_stops_lt_10,excluded
258,0,13,10,1,1,1,2,True,True,True,0.0,1030.497,785.7370000000001,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
259,0,11,9,1,1,1,2,True,True,True,0.0,759.002,512.26,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
260,0,8,7,1,1,1,0,True,True,True,0.0,673.981,483.783,0,True,True,False,delivery_stops_lt_10,excluded
261,0,12,11,1,1,1,0,True,True,True,0.0,843.14,591.3299999999999,0,True,True,True,,training
262,0,11,10,1,1,1,0,True,True,True,0.0,453.009,320.903,0,True,True,True,,training
263,0,12,11,1,1,1,0,True,True,True,0.0,660.066,347.41100000000006,0,True,True,True,,training
264,0,16,15,1,1,1,0,True,True,True,0.0,808.394,555.304,0,True,True,True,,training
265,0,15,14,1,1,1,0,True,True,True,0.0,915.554,653.1969999999999,0,True,True,True,,training
266,0,7,6,1,1,1,0,True,True,True,0.0,594.776,388.51599999999996,0,True,True,False,delivery_stops_lt_10,excluded
267,0,9,8,1,1,1,0,True,True,True,0.0,417.406,265.55,0,True,True,False,delivery_stops_lt_10,excluded
268,0,10,9,1,1,1,0,True,True,True,0.0,500.854,224.755,0,True,True,False,delivery_stops_lt_10,excluded
269,0,18,14,1,1,1,4,True,True,True,0.0,855.61,517.06,0,True,True,False,duplicate_route_stop_id,excluded
270,0,20,17,1,1,1,3,True,True,True,0.0,693.077,413.238,0,True,True,False,duplicate_route_stop_id,excluded
271,0,9,8,1,1,1,0,True,True,True,0.0,697.885,417.096,0,True,True,False,delivery_stops_lt_10,excluded
272,0,6,5,1,1,1,0,True,True,True,0.0,688.768,467.49700000000007,0,True,True,False,delivery_stops_lt_10,excluded
273,0,24,23,1,1,1,2,True,True,True,0.0,807.437,515.587,0,True,True,False,duplicate_route_stop_id,excluded
274,0,6,4,1,1,1,2,True,True,True,0.0,523.104,288.673,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
275,0,7,5,1,1,1,0,True,True,True,0.0,681.18,438.4309999999999,0,True,True,False,delivery_stops_lt_10,excluded
276,0,5,4,1,1,1,0,True,True,True,0.0,441.339,197.56,0,True,True,False,delivery_stops_lt_10,excluded
277,0,19,18,1,1,1,0,True,True,True,0.0,643.206,459.358,0,True,True,True,,training
278,0,11,10,1,1,1,0,True,True,True,0.0,879.477,574.5609999999999,0,True,True,True,,training
279,0,9,7,1,1,1,2,True,True,True,0.0,776.898,399.90500000000003,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
280,0,8,4,1,1,1,2,True,True,True,0.0,543.816,327.577,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
281,0,14,13,1,1,1,0,True,True,True,0.0,702.139,317.38,0,True,True,True,,training
282,0,10,9,1,1,1,0,True,True,True,0.0,536.1,265.529,0,True,True,False,delivery_stops_lt_10,excluded
283,0,9,7,1,1,1,4,True,True,True,0.0,643.009,428.918,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
284,0,9,8,1,1,1,0,True,True,True,0.0,611.142,244.23000000000008,0,True,True,False,delivery_stops_lt_10,excluded
285,0,15,14,1,1,1,2,True,True,True,0.0,832.769,443.15,0,True,True,False,duplicate_route_stop_id,excluded
286,0,5,3,1,1,1,0,True,True,True,0.0,500.793,326.27,0,False,True,False,delivery_stops_lt_10,excluded
287,0,12,10,1,1,1,0,True,True,True,0.0,639.557,425.876,0,False,True,True,,training
288,0,4,3,1,1,1,0,True,True,True,0.0,937.98,134.36400000000003,0,True,True,False,delivery_stops_lt_10,excluded
289,0,6,5,1,1,1,0,True,True,True,0.0,793.22,184.93500000000006,0,True,True,False,delivery_stops_lt_10,excluded
290,0,9,7,1,1,1,0,True,True,True,0.0,620.308,352.697,0,False,True,False,delivery_stops_lt_10,excluded
291,0,3,2,1,1,1,0,True,True,True,0.0,3160.384,0.0,0,True,True,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
292,0,4,3,1,1,1,0,True,True,True,0.0,3160.408,0.0,0,True,True,False,delivery_stops_lt_10;route_duration_gt_16h,excluded
293,0,6,5,1,1,1,0,True,True,True,0.0,350.724,0.0,0,False,False,False,delivery_stops_lt_10,excluded
294,0,3,2,1,1,1,0,True,True,True,0.0,410.783,0.0,0,True,True,False,delivery_stops_lt_10,excluded
295,0,7,6,1,1,1,0,True,True,True,0.0,350.792,0.0,0,False,False,False,delivery_stops_lt_10,excluded
296,0,3,2,1,1,1,0,True,True,True,0.0,350.918,0.0,0,False,False,False,delivery_stops_lt_10,excluded
297,0,5,3,1,1,1,0,True,True,True,0.0,350.975,0.0,0,False,False,False,delivery_stops_lt_10,excluded
298,0,4,2,1,1,1,0,True,True,True,0.0,411.067,0.0,0,False,False,False,delivery_stops_lt_10,excluded
299,0,16,14,1,1,1,2,True,True,True,0.0,523.193,166.75099999999998,0,True,True,False,duplicate_route_stop_id,excluded
300,0,17,16,1,1,1,0,True,True,True,0.0,617.473,222.38199999999995,0,True,True,True,,training
301,0,18,11,1,1,1,7,True,True,True,0.0,583.861,183.543,0,True,True,False,duplicate_route_stop_id,excluded
302,0,15,14,1,1,1,0,True,True,True,0.0,923.141,282.3059999999999,0,True,True,True,,training
303,0,3,2,1,1,1,0,True,True,True,0.0,474.875,117.43,0,True,True,False,delivery_stops_lt_10,excluded
304,0,4,1,1,1,1,0,True,True,True,0.0,949.185,239.1199999999999,0,False,False,False,delivery_stops_lt_10,excluded
305,0,12,9,1,1,1,3,True,True,True,0.0,609.132,3.058999999999969,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
306,0,6,5,1,1,1,0,True,True,True,0.0,423.369,251.50300000000001,0,True,True,False,delivery_stops_lt_10,excluded
307,0,9,8,1,1,1,0,True,True,True,0.0,503.333,317.398,0,True,True,False,delivery_stops_lt_10,excluded
308,0,11,10,1,1,1,0,True,True,True,0.0,429.947,233.106,0,True,True,True,,training
309,0,16,15,1,1,1,0,True,True,True,0.0,815.891,614.691,0,True,True,True,,training
310,0,11,10,1,1,1,0,True,True,True,0.0,392.848,185.907,0,True,True,True,,training
311,0,7,6,1,1,1,0,True,True,True,0.0,424.646,202.29500000000002,0,True,True,False,delivery_stops_lt_10,excluded
312,0,11,10,1,1,1,0,True,True,True,0.0,460.98,235.747,0,True,True,True,,training
313,0,13,12,1,1,1,0,True,True,True,0.0,470.77,245.267,0,True,True,True,,training
314,0,10,9,1,1,1,0,True,True,True,0.0,474.333,237.73700000000002,0,True,True,False,delivery_stops_lt_10,excluded
315,0,16,14,1,1,1,2,True,True,True,33.096,614.949,648.045,0,True,True,False,duplicate_route_stop_id,excluded
316,0,9,8,1,1,1,0,True,True,True,0.0,442.633,158.67199999999997,0,True,True,False,delivery_stops_lt_10,excluded
317,0,12,11,1,1,1,0,True,True,True,0.0,466.905,391.364,0,True,True,True,,training
318,0,13,12,1,1,1,0,True,True,True,0.0,556.564,471.82399999999996,0,True,True,True,,training
319,0,11,10,1,1,1,0,True,True,True,0.0,457.766,351.535,0,True,True,True,,training
320,0,14,13,1,1,1,0,True,True,True,0.0,629.829,505.53899999999993,0,True,True,True,,training
321,0,14,13,1,1,1,0,True,True,True,0.0,492.702,354.193,0,True,True,True,,training
322,0,10,9,1,1,1,0,True,True,True,0.0,615.439,473.395,0,True,True,False,delivery_stops_lt_10,excluded
323,0,12,11,1,1,1,0,True,True,True,0.0,675.422,472.172,0,True,True,True,,training
324,0,12,11,1,1,1,0,True,True,True,0.0,456.891,312.331,0,True,True,True,,training
325,0,10,9,1,1,1,0,True,True,True,0.0,619.592,461.192,0,True,True,False,delivery_stops_lt_10,excluded
326,0,18,17,1,1,1,0,True,True,True,0.0,869.572,701.8679999999999,0,True,True,True,,training
327,0,17,16,1,1,1,0,True,True,True,0.0,508.946,341.178,0,True,True,True,,training
328,0,10,9,1,1,1,0,True,True,True,0.0,623.03,437.019,0,True,True,False,delivery_stops_lt_10,excluded
329,0,14,13,1,1,1,0,True,True,True,0.0,506.41,366.72700000000003,0,True,True,True,,training
330,0,7,5,1,1,1,0,True,True,True,0.0,426.683,402.965,0,True,True,False,delivery_stops_lt_10,excluded
331,0,15,14,1,1,1,0,True,True,True,0.0,473.351,257.701,0,True,True,True,,training
332,0,15,14,1,1,1,0,True,True,True,0.0,536.061,318.00800000000004,0,True,True,True,,training
333,0,13,12,1,1,1,0,True,True,True,0.0,569.248,343.33000000000004,0,True,True,True,,training
334,0,18,16,1,1,1,2,True,True,True,0.0,672.36,496.876,0,True,True,False,duplicate_route_stop_id,excluded
335,0,14,13,1,1,1,0,True,True,True,0.0,577.57,340.53900000000004,0,True,True,True,,training
336,0,16,15,1,1,1,0,True,True,True,0.0,786.81,607.5949999999999,0,True,True,True,,training
337,0,11,10,1,1,1,0,True,True,True,0.0,638.286,397.98199999999997,0,True,True,True,,training
338,0,20,19,1,1,1,0,True,True,True,0.0,772.238,531.311,0,True,True,True,,training
339,0,14,13,1,1,1,0,True,True,True,0.0,592.668,409.545,0,True,True,True,,training
340,0,9,5,1,1,1,2,True,True,True,0.0,647.718,464.57099999999997,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
341,0,7,6,1,1,1,0,True,True,True,0.0,455.783,209.49300000000002,0,True,True,False,delivery_stops_lt_10,excluded
342,0,6,5,1,1,1,0,True,True,True,0.0,395.432,327.78000000000003,0,True,True,False,delivery_stops_lt_10,excluded
343,0,21,20,1,1,1,0,True,True,True,0.0,461.004,210.859,0,True,True,True,,training
344,0,6,3,1,1,1,2,True,True,True,0.0,536.253,345.16200000000003,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
345,0,11,10,1,1,1,0,True,True,True,0.0,524.496,212.72899999999998,0,True,True,True,,training
346,0,16,15,1,1,1,0,True,True,True,0.0,658.263,402.706,0,True,True,True,,training
347,0,13,12,1,1,1,0,True,True,True,0.0,539.799,342.479,0,True,True,True,,training
348,0,7,3,1,1,1,2,True,True,True,0.0,749.314,550.203,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
349,0,5,4,1,1,1,0,True,True,True,0.0,426.458,336.117,0,True,True,False,delivery_stops_lt_10,excluded
350,0,10,8,1,1,1,2,True,True,True,0.0,812.225,654.793,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
351,0,11,10,1,1,1,0,True,True,True,0.0,867.659,588.781,0,True,True,True,,training
352,0,13,12,1,1,1,0,True,True,True,0.0,629.597,348.72799999999995,0,True,True,True,,training
353,0,16,13,1,1,1,3,True,True,True,0.0,564.484,280.82000000000005,0,True,True,False,duplicate_route_stop_id,excluded
354,0,16,15,1,1,1,0,True,True,True,0.0,673.685,329.5439999999999,0,True,True,True,,training
355,0,16,15,1,1,1,0,True,True,True,0.0,703.0,418.443,0,True,True,True,,training
356,0,11,10,1,1,1,0,True,True,True,0.0,651.446,365.173,0,True,True,True,,training
357,0,20,18,1,1,1,2,True,True,True,0.0,759.773,521.5730000000001,0,True,True,False,duplicate_route_stop_id,excluded
358,0,14,13,1,1,1,0,True,True,True,0.0,649.789,409.677,0,True,True,True,,training
359,0,7,6,1,1,1,0,True,True,True,0.0,307.883,184.86899999999997,0,True,True,False,delivery_stops_lt_10,excluded
360,0,15,14,1,1,1,0,True,True,True,0.0,698.485,455.15,0,True,True,True,,training
361,0,9,7,1,1,1,0,True,True,True,0.0,559.483,495.9359999999999,0,False,False,False,delivery_stops_lt_10,excluded
362,0,20,18,1,1,1,2,True,True,True,0.0,767.309,523.4369999999999,0,True,True,False,duplicate_route_stop_id,excluded
363,0,11,8,1,1,1,2,True,True,True,0.0,774.739,530.297,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
364,0,16,15,1,1,1,0,True,True,True,0.0,765.834,520.733,0,True,True,True,,training
365,0,14,13,1,1,1,0,True,True,True,0.0,867.27,561.181,0,True,True,True,,training
366,0,10,9,1,1,1,0,True,True,True,0.0,669.59,363.257,0,True,True,False,delivery_stops_lt_10,excluded
367,0,13,12,1,1,1,0,True,True,True,0.0,970.773,722.373,0,True,True,False,route_duration_gt_16h,excluded
368,0,13,12,1,1,1,0,True,True,True,0.0,740.398,491.90500000000003,0,True,True,True,,training
369,0,7,6,1,1,1,0,True,True,True,0.0,463.416,333.469,0,True,True,False,delivery_stops_lt_10,excluded
370,0,14,13,1,1,1,0,True,True,True,0.0,708.529,454.14,0,True,True,True,,training
371,0,16,15,1,1,1,0,True,True,True,0.0,574.657,256.70300000000003,0,True,True,True,,training
372,0,14,13,1,1,1,0,True,True,True,0.0,525.391,264.89399999999995,0,True,True,True,,training
373,0,11,8,1,1,1,2,True,True,True,0.0,697.136,488.784,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
374,0,10,9,1,1,1,0,True,True,True,0.0,760.535,550.038,0,True,True,False,delivery_stops_lt_10,excluded
375,0,15,14,1,1,1,0,True,True,True,0.0,467.45,304.52099999999996,0,True,True,True,,training
376,0,19,17,1,1,1,2,True,True,True,0.0,826.892,542.568,0,True,True,False,duplicate_route_stop_id,excluded
377,0,17,15,1,1,1,2,True,True,True,0.0,787.271,501.93899999999996,0,True,True,False,duplicate_route_stop_id,excluded
378,0,7,5,1,1,1,2,True,True,True,0.0,707.101,474.84000000000003,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
379,0,7,6,1,1,1,0,True,True,True,0.0,611.479,378.4440000000001,0,True,True,False,delivery_stops_lt_10,excluded
380,0,8,6,1,1,1,2,True,True,True,0.0,637.794,404.715,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
381,0,16,15,1,1,1,0,True,True,True,0.0,664.517,364.76900000000006,0,True,True,True,,training
382,0,26,22,1,1,1,4,True,True,True,0.0,796.895,487.88599999999997,0,True,True,False,duplicate_route_stop_id,excluded
383,0,10,9,1,1,1,0,True,True,True,0.0,650.819,278.43299999999994,0,True,True,False,delivery_stops_lt_10,excluded
384,0,16,12,1,1,1,4,True,True,True,0.0,291.124,213.45100000000002,0,True,True,False,duplicate_route_stop_id,excluded
385,0,12,11,1,1,1,0,True,True,True,0.0,307.732,226.3,0,True,True,True,,training
386,0,5,3,1,1,1,0,True,True,True,0.0,353.552,208.532,0,True,True,False,delivery_stops_lt_10,excluded
387,0,5,4,1,1,1,0,True,True,True,0.0,634.681,368.708,0,True,True,False,delivery_stops_lt_10,excluded
388,0,10,9,1,1,1,0,True,True,True,0.0,891.382,565.0909999999999,0,True,True,False,delivery_stops_lt_10,excluded
389,0,6,5,1,1,1,0,True,True,True,0.0,673.591,398.59000000000003,0,True,True,False,delivery_stops_lt_10,excluded
390,0,3,2,1,1,1,0,True,True,True,0.0,390.664,48.053999999999974,0,True,True,False,delivery_stops_lt_10,excluded
391,0,12,11,1,1,1,0,True,True,True,0.0,642.056,298.74100000000004,0,True,True,True,,training
392,0,17,14,1,1,1,3,True,True,True,0.0,325.059,221.07800000000003,0,True,True,False,duplicate_route_stop_id,excluded
393,0,4,3,1,1,1,0,True,True,True,0.0,514.695,268.874,0,True,True,False,delivery_stops_lt_10,excluded
394,0,18,17,1,1,1,0,True,True,True,0.0,713.411,342.81999999999994,0,True,True,True,,training
395,0,10,9,1,1,1,0,True,True,True,0.0,400.014,269.339,0,True,True,False,delivery_stops_lt_10,excluded
396,0,12,11,1,1,1,0,True,True,True,0.0,737.835,365.398,0,True,True,True,,training
397,0,14,13,1,1,1,0,True,True,True,0.0,807.551,410.40000000000003,0,True,True,True,,training
398,0,9,8,1,1,1,0,True,True,True,0.0,816.703,339.74699999999996,0,True,True,False,delivery_stops_lt_10,excluded
399,0,22,16,1,1,1,6,True,True,True,0.0,1077.37,240.37299999999993,0,True,True,False,duplicate_route_stop_id;route_duration_gt_16h,excluded
400,0,3,2,1,1,1,0,True,True,True,0.0,433.584,0.0,0,True,True,False,delivery_stops_lt_10,excluded
401,0,3,2,1,1,1,0,True,True,True,0.0,433.592,0.0,0,False,False,False,delivery_stops_lt_10,excluded
402,0,3,2,1,1,1,0,True,True,True,0.0,433.598,0.0,0,False,False,False,delivery_stops_lt_10,excluded
403,0,12,10,1,1,1,2,True,True,True,0.0,614.465,1.4650000000000318,0,True,True,False,duplicate_route_stop_id,excluded
404,0,10,8,1,1,1,2,True,True,True,0.0,615.71,1.0360000000000582,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
405,0,6,4,1,1,1,2,True,True,True,0.0,616.317,0.4249999999999545,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
406,0,10,8,1,1,1,2,True,True,True,0.0,756.792,596.9190000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
407,0,10,9,1,1,1,0,True,True,True,0.0,631.313,406.63199999999995,0,True,True,False,delivery_stops_lt_10,excluded
408,0,8,7,1,1,1,0,True,True,True,0.0,781.673,554.381,0,True,True,False,delivery_stops_lt_10,excluded
409,0,9,8,1,1,1,0,True,True,True,0.0,586.857,294.659,0,True,True,False,delivery_stops_lt_10,excluded
410,0,11,10,1,1,1,0,True,True,True,0.0,629.35,364.815,0,True,True,True,,training
411,0,6,4,1,1,1,2,True,True,True,0.0,607.998,331.1170000000001,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
412,0,10,9,1,1,1,0,True,True,True,0.0,778.721,383.081,0,True,True,False,delivery_stops_lt_10,excluded
413,0,9,8,1,1,2,0,True,True,True,0.0,391.116,359.34,0,True,True,False,delivery_stops_lt_10,excluded
414,0,7,6,1,1,2,0,True,True,True,0.0,458.754,375.822,0,True,True,False,delivery_stops_lt_10,excluded
415,0,7,6,1,1,2,0,True,True,True,0.0,431.063,246.82199999999997,0,True,True,False,delivery_stops_lt_10,excluded
416,0,12,11,1,1,2,0,True,True,True,0.0,423.493,233.801,0,True,True,True,,training
417,0,7,6,1,1,2,0,True,True,True,0.0,447.534,242.033,0,True,True,False,delivery_stops_lt_10,excluded
418,0,13,11,1,1,2,2,True,True,True,0.0,440.031,230.779,0,True,True,False,duplicate_route_stop_id,excluded
419,0,9,8,1,1,2,0,True,True,True,0.0,462.355,243.27300000000002,0,True,True,False,delivery_stops_lt_10,excluded
420,0,16,14,1,1,2,2,True,True,True,0.0,497.86,274.875,0,True,True,False,duplicate_route_stop_id,excluded
421,0,7,6,1,1,2,0,True,True,True,0.0,418.433,183.986,0,True,True,False,delivery_stops_lt_10,excluded
422,0,11,10,1,1,2,0,True,True,True,0.0,424.86,176.93300000000002,0,True,True,True,,training
423,0,14,13,1,1,2,0,True,True,True,0.0,529.683,281.081,0,True,True,True,,training
424,0,15,14,1,1,2,0,True,True,True,0.0,505.054,250.134,0,True,True,True,,training
425,0,8,7,1,1,2,2,True,True,True,0.0,453.456,171.06400000000002,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
426,1,11,7,1,1,1,4,True,True,True,0.0,718.804,395.94899999999996,0,True,True,False,delivery_stops_lt_10;duplicate_route_stop_id,excluded
427,1,9,8,1,1,1,0,True,True,True,0.0,437.859,336.993,0,True,True,False,delivery_stops_lt_10,excluded
428,1,18,17,1,1,1,0,True,True,True,0.0,555.78,487.871,0,True,True,True,,training
429,1,18,17,1,1,1,0,True,True,True,0.0,520.041,437.42300000000006,0,True,True,True,,training
430,1,13,12,1,1,1,0,True,True,True,0.0,632.689,507.919,0,True,True,True,,training
431,1,22,21,1,1,1,0,True,True,True,0.0,588.656,462.99499999999995,0,True,True,True,,training
432,1,17,16,1,1,1,0,True,True,True,0.0,517.018,386.51500000000004,0,True,True,True,,training
433,1,10,9,1,1,1,0,True,True,True,0.0,528.885,387.642,0,True,True,False,delivery_stops_lt_10,excluded
434,1,16,15,1,1,1,0,True,True,True,0.0,610.941,464.361,0,True,True,True,,training
435,1,15,14,1,1,1,0,True,True,True,0.0,603.031,430.64599999999996,0,True,True,True,,training
436,1,10,9,1,1,1,0,True,True,True,0.0,468.035,292.115,0,True,True,False,delivery_stops_lt_10,excluded
437,1,13,12,1,1,1,0,True,True,True,0.0,574.89,391.363,0,True,True,True,,training
438,1,15,14,1,1,1,0,True,True,True,0.0,552.432,364.24300000000005,0,True,True,True,,training
439,1,13,12,1,1,1,0,True,True,True,0.0,651.824,506.35099999999994,0,True,True,True,,training
440,1,24,23,1,1,1,0,True,True,True,0.0,601.275,393.57399999999996,0,True,True,True,,training
